endormi	516.000000	0.800000
sur	517.000000	0.800000
le	518.000000	0.800000
sable	519.000000	0.800000
à	520.000000	0.800000
mille	521.000000	0.800000
milles	522.000000	0.800000
de	523.000000	0.800000
toute	524.000000	0.800000
terre	525.000000	0.800000
habitée.	526.000000	0.800000
j'étais	527.000000	0.800000
bien	528.000000	0.800000
plus	529.000000	0.800000
isolé	530.000000	0.800000
qu'un	531.000000	0.800000
naufragé	532.000000	0.800000
sur	533.000000	0.800000
un	534.000000	0.800000
radeau	535.000000	0.800000
au	536.000000	0.800000
milieu	537.000000	0.800000
de	538.000000	0.800000
l'océan.	539.000000	0.800000
alors	540.000000	0.800000
vous	541.000000	0.800000
imaginez	542.000000	0.800000
ma	543.000000	0.800000
surprise,	544.000000	0.800000
au	545.000000	0.800000
lever	546.000000	0.800000
du	547.000000	0.800000
jour,	548.000000	0.800000
quand	549.000000	0.800000
une	550.000000	0.800000
drôle	551.000000	0.800000
de	552.000000	0.800000
petite	553.000000	0.800000
voix	554.000000	0.800000
m'a	555.000000	0.800000
réveillé.	556.000000	0.800000
elle	557.000000	0.800000
disait	558.000000	0.800000
:	559.000000	0.800000
"s'il	560.000000	0.800000
vous	561.000000	0.800000
plaît...	562.000000	0.800000
dessine-moi	563.000000	0.800000
un	564.000000	0.800000
mouton!	565.000000	0.800000
-	566.000000	0.800000
hein!	567.000000	0.800000
-	568.000000	0.800000
dessine-moi	569.000000	0.800000
un	570.000000	0.800000
mouton..."	571.000000	0.800000
j'ai	572.000000	0.800000
sauté	573.000000	0.800000
sur	574.000000	0.800000
mes	575.000000	0.800000
pieds	576.000000	0.800000
comme	577.000000	0.800000
si	578.000000	0.800000
j'avais	579.000000	0.800000
été	580.000000	0.800000
frappé	581.000000	0.800000
par	582.000000	0.800000
la	583.000000	0.800000
foudre.	584.000000	0.800000
j'ai	585.000000	0.800000
bien	586.000000	0.800000
frotté	587.000000	0.800000
mes	588.000000	0.800000
yeux.	589.000000	0.800000
j'ai	590.000000	0.800000
bien	591.000000	0.800000
regardé.	592.000000	0.800000
et	593.000000	0.800000
j'ai	594.000000	0.800000
vu	595.000000	0.800000
un	596.000000	0.800000
petit	597.000000	0.800000
bonhomme	598.000000	0.800000
tout	599.000000	0.800000
à	600.000000	0.800000
fait	601.000000	0.800000
extraordinaire	602.000000	0.800000
qui	603.000000	0.800000
me	604.000000	0.800000
considérait	605.000000	0.800000
gravement.	606.000000	0.800000
voilà	607.000000	0.800000
le	608.000000	0.800000
meilleur	609.000000	0.800000
portrait	610.000000	0.800000
que,	611.000000	0.800000
plus	612.000000	0.800000
tard,	613.000000	0.800000
j'ai	614.000000	0.800000
réussi	615.000000	0.800000
à	616.000000	0.800000
faire	617.000000	0.800000
de	618.000000	0.800000
lui.	619.000000	0.800000
mais	620.000000	0.800000
mon	621.000000	0.800000
dessin,	622.000000	0.800000
bien	623.000000	0.800000
sûr,	624.000000	0.800000
est	625.000000	0.800000
beaucoup	626.000000	0.800000
moins	627.000000	0.800000
ravissant	628.000000	0.800000
que	629.000000	0.800000
le	630.000000	0.800000
modèle.	631.000000	0.800000
ce	632.000000	0.800000
n'est	633.000000	0.800000
pas	634.000000	0.800000
ma	635.000000	0.800000
faute.	636.000000	0.800000
j'avais	637.000000	0.800000
été	638.000000	0.800000
découragé	639.000000	0.800000
dans	640.000000	0.800000
ma	641.000000	0.800000
carrière	642.000000	0.800000
de	643.000000	0.800000
peintre	644.000000	0.800000
par	645.000000	0.800000
les	646.000000	0.800000
grandes	647.000000	0.800000
personnes,	648.000000	0.800000
à	649.000000	0.800000
l'âge	650.000000	0.800000
de	651.000000	0.800000
six	652.000000	0.800000
ans,	653.000000	0.800000
et	654.000000	0.800000
je	655.000000	0.800000
n'avais	656.000000	0.800000
rien	657.000000	0.800000
appris	658.000000	0.800000
à	659.000000	0.800000
dessiner,	660.000000	0.800000
sauf	661.000000	0.800000
les	662.000000	0.800000
boas	663.000000	0.800000
fermés	664.000000	0.800000
et	665.000000	0.800000
les	666.000000	0.800000
boas	667.000000	0.800000
ouverts.	668.000000	0.800000
je	669.000000	0.800000
regardai	670.000000	0.800000
donc	671.000000	0.800000
cette	672.000000	0.800000
apparition	673.000000	0.800000
avec	674.000000	0.800000
des	675.000000	0.800000
yeux	676.000000	0.800000
tout	677.000000	0.800000
ronds	678.000000	0.800000
d'étonnement.	679.000000	0.800000
n'oubliez	680.000000	0.800000
pas	681.000000	0.800000
que	682.000000	0.800000
je	683.000000	0.800000
me	684.000000	0.800000
trouvais	685.000000	0.800000
à	686.000000	0.800000
mille	687.000000	0.800000
milles	688.000000	0.800000
de	689.000000	0.800000
toute	690.000000	0.800000
région	691.000000	0.800000
habitée.	692.000000	0.800000
or	693.000000	0.800000
mon	694.000000	0.800000
petit	695.000000	0.800000
bonhomme	696.000000	0.800000
ne	697.000000	0.800000
me	698.000000	0.800000
semblait	699.000000	0.800000
ni	700.000000	0.800000
égaré,	701.000000	0.800000
ni	702.000000	0.800000
mort	703.000000	0.800000
de	704.000000	0.800000
fatigue,	705.000000	0.800000
ni	706.000000	0.800000
mort	707.000000	0.800000
de	708.000000	0.800000
faim,	709.000000	0.800000
ni	710.000000	0.800000
mort	711.000000	0.800000
de	712.000000	0.800000
soif,	713.000000	0.800000
ni	714.000000	0.800000
mort	715.000000	0.800000
de	716.000000	0.800000
peur.	717.000000	0.800000
il	718.000000	0.800000
n'avait	719.000000	0.800000
en	720.000000	0.800000
rien	721.000000	0.800000
l'apparence	722.000000	0.800000
d'un	723.000000	0.800000
enfant	724.000000	0.800000
perdu	725.000000	0.800000
au	726.000000	0.800000
milieu	727.000000	0.800000
du	728.000000	0.800000
désert,	729.000000	0.800000
à	730.000000	0.800000
mille	731.000000	0.800000
milles	732.000000	0.800000
de	733.000000	0.800000
toute	734.000000	0.800000
région	735.000000	0.800000
habitée.	736.000000	0.800000
quand	737.000000	0.800000
je	738.000000	0.800000
réussis	739.000000	0.800000
enfin	740.000000	0.800000
à	741.000000	0.800000
parler,	742.000000	0.800000
je	743.000000	0.800000
lui	744.000000	0.800000
dis:	745.000000	0.800000
"mais...	746.000000	0.800000
qu'est-ce	747.000000	0.800000
que	748.000000	0.800000
tu	749.000000	0.800000
fais	750.000000	0.800000
là?"	751.000000	0.800000
et	752.000000	0.800000
il	753.000000	0.800000
me	754.000000	0.800000
répéta	755.000000	0.800000
alors,	756.000000	0.800000
tout	757.000000	0.800000
doucement,	758.000000	0.800000
comme	759.000000	0.800000
une	760.000000	0.800000
chose	761.000000	0.800000
très	762.000000	0.800000
sérieuse	763.000000	0.800000
:	764.000000	0.800000
"s'il	765.000000	0.800000
vous	766.000000	0.800000
plaît...	767.000000	0.800000
dessine-moi	768.000000	0.800000
un	769.000000	0.800000
mouton..."	770.000000	0.800000
quand	771.000000	0.800000
le	772.000000	0.800000
mystère	773.000000	0.800000
est	774.000000	0.800000
trop	775.000000	0.800000
impressionnant,	776.000000	0.800000
on	777.000000	0.800000
n'ose	778.000000	0.800000
pas	779.000000	0.800000
désobéir.	780.000000	0.800000
aussi	781.000000	0.800000
absurde	782.000000	0.800000
que	783.000000	0.800000
cela	784.000000	0.800000
me	785.000000	0.800000
semblât	786.000000	0.800000
à	787.000000	0.800000
mille	788.000000	0.800000
milles	789.000000	0.800000
de	790.000000	0.800000
tous	791.000000	0.800000
les	792.000000	0.800000
endroits	793.000000	0.800000
habités	794.000000	0.800000
et	795.000000	0.800000
en	796.000000	0.800000
danger	797.000000	0.800000
de	798.000000	0.800000
mort,	799.000000	0.800000
je	800.000000	0.800000
sortis	801.000000	0.800000
de	802.000000	0.800000
ma	803.000000	0.800000
poche	804.000000	0.800000
une	805.000000	0.800000
feuille	806.000000	0.800000
de	807.000000	0.800000
papier	808.000000	0.800000
et	809.000000	0.800000
un	810.000000	0.800000
stylographe.	811.000000	0.800000
mais	812.000000	0.800000
je	813.000000	0.800000
me	814.000000	0.800000
rappelai	815.000000	0.800000
alors	816.000000	0.800000
que	817.000000	0.800000
j'avais	818.000000	0.800000
surtout	819.000000	0.800000
étudié	820.000000	0.800000
la	821.000000	0.800000
géographie,	822.000000	0.800000
l'histoire,	823.000000	0.800000
le	824.000000	0.800000
calcul	825.000000	0.800000
et	826.000000	0.800000
la	827.000000	0.800000
grammaire	828.000000	0.800000
et	829.000000	0.800000
je	830.000000	0.800000
dis	831.000000	0.800000
au	832.000000	0.800000
petit	833.000000	0.800000
bonhomme	834.000000	0.800000
